total_transaction_amount,average_transaction_amount,transaction_count,std_transaction_amount,CountryCode
0.049625745910625074,-0.08362444545938333,1.603806946436987,-0.06922481232159122,0.0
-0.048133068066396605,-0.08530165304397162,0.03544897548895176,-0.09698203686931085,0.0
-0.05952933755368232,-0.034087123481974235,-0.2534590717909495,-0.1404324660982227,0.0
-0.062308197309810825,-0.08885522138651294,-0.23282278269952797,-0.1322667736775918,0.0
-0.028921393537835013,-0.08711150284290979,0.6029469255030435,-0.12283615339744072,0.0
0.20783377707536577,-0.06848521809115879,1.5315799346170116,-0.05602756446159214,0.0
-0.01783885915732068,-0.08337122136700466,0.46881104640880367,-0.10642060557020726,0.0
-0.04443884086477251,-0.05993050906306327,-0.1709139154252634,-0.05070677113115679,0.0
-0.039690487260293845,-0.08143226999403701,0.05608526458037328,-0.10721345262880833,0.0
-0.04754159420837031,-0.08808389572455427,0.2005392882203239,-0.12645788952397,0.0
-0.014904162418312062,-0.08089422023075052,0.36562960095169605,-0.021148801864350756,0.0
-0.06322834954693947,-0.09382510322903005,-0.23282278269952797,-0.1301061705118929,0.0
0.6030756009507098,-0.02028265796480662,1.2529900318828213,0.5021151290721165,0.0
-0.061789231448070275,-0.0908481440053623,-0.1812320599709742,-0.1347208211932291,0.0
-0.05876377089239128,-0.08857974793581341,-0.11932319269670963,-0.12867518580579088,0.0
-0.06105679026731587,-0.08674799148528568,-0.21218649360810646,-0.12661486425056895,0.0
0.06163833336633956,-0.07643533374262133,0.9434456955114986,-0.07337990237410982,0.0
0.044038949587674785,-0.08312934778577077,1.4283984891599042,-0.10242784362111801,0.0
0.01435888708774801,-0.06698351159276311,0.22117557731174542,-0.02069266892184035,0.0
-0.01817364734727757,-0.07675492292802424,0.1799029991289024,-0.08322005904075018,0.0
0.032957188135039645,-0.0843387185120318,1.4490347782513255,-0.11069255663686324,0.0
0.28897648195431835,-0.07782978078332392,3.4404366755735025,-0.07380231819197788,0.0
-0.01777062066741522,-0.04113469992791167,-0.11932319269670963,-0.05329047681561982,0.0
-0.0068722271525950805,-0.08982457007899368,2.1506686073596573,-0.11003699478304246,0.0
0.007014231930987152,-0.06726351193237355,0.1799029991289024,-0.010439668545602495,0.0
-0.059613991559498154,-0.08956378454063181,-0.11932319269670963,-0.13003482707242012,0.0
-0.17031566690397137,-0.12171736267938905,0.37594774549740684,-0.035949636173470106,0.0
-0.06156471430221088,-0.08706109404136425,-0.2225046381538172,-0.13148208953510981,0.0
0.06727706308155339,-0.06515353788167991,0.49976548004593596,-0.031705804047912615,0.0
-0.055380187086021826,-0.0912859141359674,0.2727663000402992,-0.12341140054802816,0.0
-0.012073038015114642,-0.059200930408581764,-0.016141747239602034,-0.04897996751943686,0.0
-0.06194013641495937,-0.08858187788517449,-0.2225046381538172,-0.1314401277656612,0.0
-0.011027008951946797,-0.08667950651349579,0.9744001291486308,-0.10070389736806869,0.0
0.06821208497883403,-0.07400819637017729,0.8505823946001018,-0.0566186118864807,0.0
0.03341166604739327,-0.08099721804921273,1.0053545627857632,-0.08017283093355415,0.0
-0.06102366478677924,-0.08929754087049696,-0.1812320599709742,-0.12715025369342328,0.0
-0.0037095903014049475,-0.0847987486057411,0.8505823946001018,-0.09589315932267546,0.0
0.7877345491604876,-0.06128278561332028,4.121434215590413,-0.01658392520479606,0.0
0.029955835567973422,-0.06897804045246189,0.36562960095169605,7.835402660707923e-05,0.0
0.04433560666892506,-0.08514142209479474,1.8308061264426236,-0.11462285039360774,0.0
-0.034766955072910624,-0.08887439257493408,0.7164465155058619,-0.1309248592530585,0.0
-0.053990021086167864,-0.0885741659995568,0.03544897548895176,-0.12795585465022108,0.0
-0.06284188560734544,-0.08776184738115916,-0.2534590717909495,-0.1404324660982227,0.0
0.2754520843730015,-0.061255320761320065,1.479989211888458,-0.020060498986543922,0.0
-0.014491198094288726,-0.08709199083621379,0.96408198460292,-0.12325352942164003,0.0
-0.05478871322799553,-0.08722794007464876,-0.04709618087673431,-0.11159761558470871,0.0
0.028437216315816305,-0.05129711431949068,0.09735784276321631,0.05338338811574174,0.0
-0.04669137354126344,-0.07699708331026708,-0.0986869036052881,-0.11102746943945142,0.0
-0.04263902308894888,-0.08731570491114245,0.2727663000402992,-0.10013650757470358,0.0
-0.06067032632772184,-0.09143955994462184,-0.07805061451386659,-0.13811423741294515,0.0
0.00028939132115615094,-0.08708758511477256,1.3355351882485074,-0.10495641263919332,0.0
-0.05901902112297077,-0.09049201647218993,-0.04709618087673431,-0.13312877474860468,0.0
-0.10366315139442586,-0.1374244850665169,-0.10900504815099886,0.2906868962534609,0.0
-0.05918299225162709,-0.09147568584435986,0.03544897548895176,-0.13192332462775352,0.0
2.4572821032674375,0.21567338489884333,1.09821786369716,1.2740865315068988,0.0
-0.06302959666371968,-0.09226456033047968,-0.24314092724523872,-0.13671010200712178,0.0
0.33030972044613716,-0.02287705799799262,0.6648557927773081,0.08095650566889934,0.0
-0.058115247595663014,-0.0895981193243324,-0.057414325422445074,-0.1321807743086377,0.0
-0.06247235246891458,-0.08974184830721799,-0.23282278269952797,-0.12746337249245618,0.0
-0.026369259292934998,-0.0817867771167019,0.2521300109488777,-0.10130751741787583,0.0
0.01891032811348115,-0.07191206315594921,0.36562960095169605,-0.07309397673146038,0.0
-0.05180005876180169,-0.05674978468385232,-0.21218649360810646,-0.06585649397821314,0.0
0.2865395507695068,-0.06608106997674526,1.8514424155340452,0.09459730944005607,0.0
-0.06173770292279107,-0.08179798917013863,-0.24314092724523872,-0.1404324660982227,0.0
0.016635343722404283,-0.07600283461947091,0.4894473355002252,-0.08347765264321505,0.0
-0.058093900063761625,-0.09165326486385007,0.1489485654917701,-0.13640337740352151,0.0
0.040443362705870886,-0.07485444998108301,0.6545376482315973,-0.08973312183752165,0.0
0.05321154237262594,-0.08053388477909444,1.2117174536999784,-0.07762961189026386,0.0
-0.05883922337583583,-0.09077483824818518,-0.016141747239602034,-0.13419084962450586,0.0
0.10301886768314679,-0.07600543493904778,1.3045807546113752,-0.08732174853114778,0.0
0.04641257429857184,-0.07879912070265083,0.96408198460292,-0.08882391786489774,0.0
-0.046754311954283034,-0.08904784354381975,0.32435702276885303,-0.12501047627751088,0.0
-0.035500113972409986,-0.06165463207254451,-0.11932319269670963,-0.041175955052899164,0.0
-0.06049439321998284,-0.07172503265172492,-0.24314092724523872,-0.07750261669925763,0.0
-0.02065106523052274,-0.08588933144513079,0.6442195036858865,-0.1202263530881477,0.0
-0.02692208675700189,-0.08263157901216202,0.28308444458600995,-0.10792852703193087,0.0
-0.03894001109569172,-0.08657558176609435,0.30372073367743146,-0.12450916161104056,0.0
-0.0531784468130204,-0.08770552205361064,0.014812686397530242,-0.10201337747784892,0.0
-0.03472939445859103,-0.08189279922374972,0.13863042094605935,-0.11711434350902698,0.0
0.71907477675478,-0.05046387812943666,2.759439135556592,0.10585278716054561,0.0
-0.028856982881236008,-0.05893591145932954,-0.0986869036052881,-0.008782232095075641,0.0
-0.057321340245468415,-0.08009488166102005,-0.19155020451668495,-0.09950080010256329,0.0
-0.0489512674356514,-0.08748138485988415,0.11799413185463783,-0.12757533352992514,0.0
-0.05317568635630901,-0.08469294534340484,-0.07805061451386659,-0.12346072488528756,0.0
-0.06090956590937529,-0.0884008321894828,-0.19155020451668495,-0.1311167646090994,0.0
-0.047523191163627736,-0.08910425764756708,0.30372073367743146,-0.12068731285358382,0.0
0.10314989736171391,-0.06238146986195672,0.6235832145944651,-0.045479293199759734,0.0
-0.021359766483559223,-0.08627386475750955,0.6751739373230189,-0.10181537543811213,0.0
-0.06854682947754305,-0.10813836293547938,-0.2018683490623957,-0.10161618092363948,0.0
0.13696843656335048,-0.06161103770304725,0.7783553827801264,0.012339848852695038,0.0
-0.0577589646494468,-0.08693149481485554,-0.12964133724242038,-0.12594537810179493,0.0
-0.06165488922144949,-0.09143504187021954,-0.1502776263338419,-0.1346469982088906,0.0
-0.062437018623008836,-0.08746365447060814,-0.24314092724523872,-0.13970259078624214,0.0
0.07043075605299863,-0.05822667062050275,0.36562960095169605,0.2562669706068942,0.0
-0.05869015871342099,-0.07907846982591325,-0.21218649360810646,-0.0579958828931489,0.0
-0.05340922099409226,-0.08438419874258823,-0.08836875905957735,-0.11150574110815757,0.0
-0.03210143966935162,-0.07180982315759464,-0.026459891785312793,-0.06360242033307673,0.0
0.1497758515214967,-0.04221666333887732,0.42753846822596064,-0.009057000093976553,0.0
-0.030283954970575115,-0.049266136605390046,-0.13995948178813114,-0.0404019388250237,0.0
-0.0190014162997985,-0.08319142710038413,0.43785661277167137,-0.10268466208664981,0.0
0.18909837334474197,-0.04618772244494643,0.6235832145944651,0.07245539382004701,0.0
0.1619330869088878,-0.08195765704504948,2.934847592833675,-0.08495039667771248,0.0
0.1537902364925073,-0.07043992587098681,1.2942626100656645,-0.08477097462584635,0.0
-0.05583032556042516,-0.0862522457714946,-0.0986869036052881,-0.12292340921331442,0.0
0.1499282287319652,-0.061144810608494596,0.8299461055086802,0.06768040290187279,0.0
-0.06284188560734544,-0.08776184738115916,-0.2534590717909495,-0.1404324660982227,0.0
-0.04438363173054479,-0.08525205705068802,0.10767598730892707,-0.12457677536957713,0.0
-0.0007678635993046641,-0.08706927472844977,1.3045807546113752,-0.122936552003882,0.0
-0.06150950516798316,-0.09142962018093681,-0.13995948178813114,-0.07970831554105713,0.0
-0.05584872860516773,-0.06987027274809753,-0.21218649360810646,-0.07273087510644971,0.0
-0.015362030171507278,-0.07277160917508049,0.11799413185463783,-0.06612677712415972,0.0
-0.05224173183562343,-0.06833670920812082,-0.19155020451668495,-0.07718730077447623,0.0
-0.011681421222992691,-0.07231698380902903,0.13863042094605935,-0.07030372159251085,0.0
-0.05952933755368232,-0.07881606006462835,-0.2225046381538172,-0.07325221118176525,0.0
-0.06284188560734544,-0.08776184738115916,-0.2534590717909495,-0.1404324660982227,0.0
0.11800409895612908,-0.018436124502960626,0.13863042094605935,0.09329787549216863,0.0
-0.033765074914080206,-0.05964651581491945,-0.11932319269670963,-0.04733018050799615,0.0
-0.062481185930391016,-0.08978955917290615,-0.23282278269952797,-0.1343538709915186,0.0
-0.05397161804142529,-0.08659747506376944,-0.04709618087673431,-0.12597457280224048,0.0
0.12450110987204703,-0.05473124805858382,0.5410380582287789,-0.05000467318485546,0.0
0.1617417320496545,-0.056148443326958425,0.7370828045972834,-0.051409922714634994,0.0
0.061820339478843606,-0.054001732370931095,0.26244815549458844,-0.04748403787234038,0.0
0.03984710405621152,-0.05577388061295805,0.19022114367461315,-0.04753501443499383,0.0
-0.05000134516866261,-0.08034914436599881,-0.0986869036052881,-0.07265153505787839,0.0
0.01040223246809483,-0.05758111037387337,0.0767215536717948,-0.04419959659515089,0.0
-0.062155452038447474,-0.09158989887035798,-0.1812320599709742,-0.1356867579108109,0.0
0.017763450365124,-0.05826492704016564,0.11799413185463783,-0.0514426701185718,0.0
0.30205085884071825,-0.042260600494912495,0.922809406420077,0.1001636504315868,0.0
-0.010427805815128623,-0.08096073468755863,0.42753846822596064,-0.10684364716106627,0.0
0.03750991737390476,-0.07196557493290275,0.5100836245916467,-0.0839440207302175,0.0
0.24688282965373642,-0.060669295077589884,1.3045807546113752,-0.04481504162277022,0.0
-0.059400516240484307,-0.08343805017816927,-0.2018683490623957,-0.12078878359412201,0.0
-0.011677740614044176,-0.05742136697804985,-0.026459891785312793,-0.05104178298724359,0.0
0.04853400368431667,-0.06629179517080672,0.41722032368024986,-0.0815629822053845,0.0
0.003041014571065656,-0.05794255632605643,0.04576712003466252,-0.046514627171811214,0.0
0.05986961673613087,-0.07053600575769982,0.6235832145944651,-0.08357193072233851,0.0
0.05133060397557703,-0.07189096823606685,0.6132650700487543,-0.08450697979475831,0.0
-0.06136964202793961,-0.06390641453707697,-0.2534590717909495,-0.1404324660982227,0.0
0.03992402878323548,-0.06985246637143891,0.45849290186309294,-0.08108631745809686,0.0
0.03285394705403381,-0.07014135721223483,0.41722032368024986,-0.08252271433636917,0.0
0.2014438718798496,-0.06148280121040443,1.1085360082428708,-0.051344944421928794,0.0
0.07462885861967436,-0.06863059435591909,0.6545376482315973,-0.08446094560579732,0.0
-0.05353951455086968,-0.08660323238143636,-0.036778036331023556,-0.08265254629094775,0.0
0.5919424950032429,0.04414095957739037,0.5307199136830683,0.34806606158344405,0.0
0.3617792950168317,-0.05567988170059238,1.603806946436987,-0.023479501664997914,0.0
0.397515313701158,-0.06875800960145965,2.821348002830857,-0.02981619343245323,0.0
0.009343954338346328,-0.08572826423185913,1.2529900318828213,-0.09851885177448202,0.0
0.20809951704144852,-0.0698335820551906,1.6347613800741192,-0.05580013920263117,0.0
-0.06102366478677924,-0.09018317381483351,-0.16059577087955265,-0.1344992985585922,0.0
0.9567015155669891,-0.03751451628243013,2.769757280102303,-0.005443975332842801,0.0
-0.026403857017051037,-0.05645159177330129,-0.0986869036052881,-0.04820363955632541,0.0
-0.06030226543287038,-0.08901425760547349,-0.16059577087955265,-0.1358627238226979,0.0
0.05791889399341814,-0.06486238592678469,0.43785661277167137,-0.07910974190233075,0.0
0.04134143128930844,-0.0672554936637032,0.39658403458882835,-0.07805918746755243,0.0
0.05096254308072557,-0.06339802006662933,0.36562960095169605,-0.07707249625423675,0.0
-0.03977182871805601,-0.09139577620029145,1.4180803446141934,-0.1336278492312315,0.0
-0.06270570307625041,-0.09100221034248034,-0.23282278269952797,-0.13596132197993333,0.0
-0.05832945903646656,-0.08581762960436647,-0.16059577087955265,-0.10179748165969764,0.0
0.016393895775381726,-0.0798562723661441,0.6958102264144403,-0.09713798961561114,0.0
0.13646953002037934,-0.0750234082106922,1.521261790071301,-0.048771897774783926,0.0
-0.05584872860516773,-0.06987027274809753,-0.21218649360810646,-0.07273087510644971,0.0
-0.04701526712873272,-0.04999074537802904,-0.2018683490623957,-0.04772585037191651,0.0
-0.05584872860516773,-0.06987027274809753,-0.21218649360810646,-0.07273087510644971,0.0
0.12054003852165562,-0.0708227467802299,1.0775815746057384,-0.07276949094553782,0.0
0.008763993425110986,-0.07932784745258889,0.5719924918659113,-0.0788861085082388,0.0
0.16357077386052937,-0.06939039938873395,1.2942626100656645,-0.0450717700181535,0.0
-0.059069261435117995,-0.08030702461738348,-0.21218649360810646,-0.08307801142237195,0.0
0.5825900676650673,-0.006524109084555852,0.9744001291486308,0.4563148180143093,0.0
-0.05323181564277386,-0.08996570103169675,0.1799029991289024,-0.13257908127545112,0.0
0.23067664837730814,-0.04880138232459805,0.8299461055086802,0.08587826529120063,0.0
0.06327206366336147,-0.023055168280714272,0.03544897548895176,0.2198863536224856,0.0
-0.04544364710771699,-0.08978220647100216,0.4894473355002252,-0.13390398075346066,0.0
-0.0466196016667674,-0.07879121065541576,-0.07805061451386659,-0.08826236458588807,0.0
0.190286363495054,-0.07961053000520454,2.7388028464651706,-0.09677857591046077,0.0
-0.06136964202793961,-0.06390641453707697,-0.2534590717909495,-0.1404324660982227,0.0
-0.06284188560734544,-0.08776184738115916,-0.2534590717909495,-0.1404324660982227,0.0
-0.06303511757714246,-0.09230928926706233,-0.24314092724523872,-0.1366006207103247,0.0
-0.04825845905205459,-0.0885711150244626,0.22117557731174542,-0.13082956054181424,0.0
-0.062473824712493985,-0.08776184738115916,-0.24314092724523872,-0.1404324660982227,0.0
-0.06136964202793961,-0.06390641453707697,-0.2534590717909495,-0.1404324660982227,0.0
-0.03072281237855125,-0.08670698797213218,0.5100836245916467,-0.1226567210676757,0.0
-0.05584872860516773,-0.06987027274809753,-0.21218649360810646,-0.07273087510644971,0.0
0.05088893090175528,-0.06613173476506973,0.42753846822596064,-0.059301599767421255,0.0
0.31484203495218355,-0.04432450934274147,1.015672707331474,0.0951516836717491,0.0
0.19407860531297708,-0.08224095761390043,3.481709253756345,-0.09310777471356213,0.0
-0.05768903307942502,-0.004267832426871499,-0.2534590717909495,-0.1404324660982227,0.0
-0.05972440982795359,-0.0909018187292615,-0.057414325422445074,-0.1355115490743284,0.0
-0.00966996843262947,-0.0760209579459327,0.24181186640316693,-0.08802143546028152,0.0
-0.04853793505073321,-0.0754382225255711,-0.12964133724242038,-0.04716554424282041,0.0
-0.06689055545071149,-0.09914739487492566,-0.1502776263338419,-0.13732026731093203,0.0
-0.04235561619991326,-0.08722739393378694,0.2727663000402992,-0.12107130100195872,0.0
-0.003482496729281597,-0.07759585467465355,0.3553114564059853,-0.04447241208446385,0.0
-0.057891466571593324,-0.07936274706730523,-0.2018683490623957,-0.11807773841035785,0.0
-0.04082264257285693,-0.07723699306102859,-0.036778036331023556,-0.1149026417024197,0.0
-0.005159382166224843,-0.038395134001464375,-0.08836875905957735,0.03692521582820155,0.0
0.09669300508333477,-0.07364058692393752,1.0672634300600277,0.10723774622361702,0.0
-0.0950759226566465,-0.1306070567488752,-0.11932319269670963,-0.027497664380295356,0.0
-0.01723693236988061,-0.0836591964880482,0.49976548004593596,-0.1049094593360363,0.0
-0.05584872860516773,-0.06987027274809753,-0.21218649360810646,-0.07273087510644971,0.0
-0.0010670971068189,-0.08144608517069932,0.5823106364116221,-0.08177703523006531,0.0
-0.04848751070813856,-0.06390641453707697,-0.1812320599709742,-0.04771654734124618,0.0
-0.04000002647286392,-0.08784944154863353,0.39658403458882835,-0.1205069955361611,0.0
-0.05365876628080155,-0.08598759956338056,-0.057414325422445074,-0.12324087079674718,0.0
-0.0025951019117947307,-0.044617209732262665,-0.057414325422445074,-0.003121957444239706,0.0
-0.01324568002611139,-0.059992632586094746,-0.016141747239602034,-0.023911003714785443,0.0
0.036718586449974125,-0.07059445553086431,0.45849290186309294,-0.06699088536355984,0.0
-0.06284188560734544,-0.08776184738115916,-0.2534590717909495,-0.1404324660982227,0.0
0.044814453893126806,-0.07038745853215722,0.5100836245916467,-0.06715046608159364,0.0
-0.05584872860516773,-0.06987027274809753,-0.21218649360810646,-0.07273087510644971,0.0
0.057514027009081536,-0.06655701818641944,0.47912919095451445,-0.06664409525119819,0.0
-0.058572379227068525,-0.08537630409675095,-0.1709139154252634,-0.12185780261727214,0.0
-0.05584872860516773,-0.034087123481974235,-0.24314092724523872,-0.1404324660982227,0.0
-0.05224173183562343,-0.07397870840457835,-0.1709139154252634,-0.07060158231694405,0.0
-0.05584872860516773,-0.06987027274809753,-0.21218649360810646,-0.07273087510644971,0.0
-0.033765074914080206,-0.07537537263519341,0.0044945418518194825,-0.05600368633094982,0.0
-0.033765074914080206,-0.07537537263519341,0.0044945418518194825,-0.05959321745969361,0.0
-0.02147184102604149,-0.05991062953569321,-0.057414325422445074,-0.06287522213849167,0.0
-0.019042639120021864,-0.06987027274809753,0.04576712003466252,-0.06141321244887029,0.0
-38.672797816420214,-0.24664888484812092,41.94775212016605,-0.0067357862902733285,0.0
-0.04463575344351804,-0.07222812669081172,-0.11932319269670963,-0.06721186353376685,0.0
0.617540762179267,-0.05791234977148113,2.914211303742254,-0.005579067885625022,0.0
0.6794007567769517,0.4792675916602674,-0.04709618087673431,1.2939396455386956,0.0
-0.05584872860516773,-0.07668611070354958,-0.19155020451668495,-0.06652174640682473,0.0
0.0567593549502781,-0.07001939829536431,0.5823106364116221,-0.04959311434100765,0.0
-0.056233352240287506,-0.08618937676618675,-0.10900504815099886,-0.12343578862697609,0.0
-0.04112629281110938,-0.061195569895703995,-0.1502776263338419,-0.05564072579653313,0.0
0.003219524105068613,-0.08598191459062544,1.1704448755171353,-0.12619419493110684,0.0
-0.05584872860516773,-0.06987027274809753,-0.21218649360810646,-0.07273087510644971,0.0
-0.010772310812709587,-0.07484413049608866,0.2005392882203239,-0.05086682816587842,0.0
0.06124999231618179,-0.06362598858322624,0.42753846822596064,-0.06318846818303908,0.0
0.039817659184623405,-0.058206488774544145,0.22117557731174542,-0.07996140976472058,0.0
-0.05805709397427648,-0.06589436727408382,-0.23282278269952797,-0.06557576711852434,0.0
-0.05216811965665314,-0.07136123730085266,-0.1812320599709742,-0.06720758998994782,0.0
0.15481313292843377,0.08291065413018467,-0.057414325422445074,0.5308290378069938,0.0
-0.04848751070813856,-0.07384617822211122,-0.13995948178813114,-0.06538737801065363,0.0
-0.04112629281110938,-0.061195569895703995,-0.1502776263338419,-0.05564072579653313,0.0
-0.037445683862594795,-0.0728522018536078,-0.057414325422445074,-0.06804048435162573,0.0
-0.03559949041401988,-0.07017913782597353,-0.06773246996815582,-0.09740162901861092,0.0
-0.05960294973265261,-0.07911425297517938,-0.2225046381538172,-0.07353032567904409,0.0
-0.06284188560734544,-0.08776184738115916,-0.2534590717909495,-0.1404324660982227,0.0
-0.016928497339995085,-0.07810238503204289,0.23149372185745618,-0.08819717120194225,0.0
-0.033765074914080206,-0.07100624574067287,-0.04709618087673431,-0.06837051611991124,0.0
-0.06127762680422674,-0.08328895372289376,-0.23282278269952797,-0.11112363247591749,0.0
0.037473626569672416,-0.07333293355435264,0.5616743473202005,-0.027185326841292823,0.0
0.0032324062363884142,-0.03391483424476698,-0.07805061451386659,0.031267407148933425,0.0
0.027907944749019906,-0.06017059953680087,0.19022114367461315,0.0018415685374819106,0.0
-0.06286028865208802,-0.09230928926706233,-0.2225046381538172,-0.1373037774403603,0.0
-0.03996690099232729,-0.08535642456938088,0.2005392882203239,-0.11285844631409098,0.0
-0.013908189636844015,-0.05568481000331294,-0.04709618087673431,-0.01496707283887528,0.0
-0.05857421953154278,-0.08621422617539934,-0.16059577087955265,-0.1320203228519183,0.0
-0.05768903307942502,-0.06390641453707697,-0.23282278269952797,-0.05104136158786833,0.0
0.042932190476856445,-0.02206448231674107,-0.016141747239602034,-0.04863584281842675,0.0
-0.035270443974022674,-0.07404238051398103,-0.026459891785312793,-0.08984376835625378,0.0
0.15328337983420737,-0.07476386824754332,1.64507952461983,-0.060160188297897044,0.0
-0.05266352962112321,-0.08423190597114734,-0.07805061451386659,-0.12028636258528895,0.0
-0.055664698157742,-0.08432115995172425,-0.12964133724242038,-0.1041922303079051,0.0
0.014082841416609416,-0.05794255632605643,0.09735784276321631,-0.0819351715267054,0.0
-0.06268545972703357,-0.08947645661682757,-0.24314092724523872,-0.12893692993452865,0.0
0.014230065774549999,-0.054513337854719617,0.06640340912608404,-0.054012381611152946,0.0
0.06616566640345993,-0.07936726761736473,1.2426718873371105,-0.06636017949742512,0.0
0.017767130974072516,-0.05513428073904352,0.08703969821750555,-0.04571348682463917,0.0
0.003041014571065656,-0.06305443479264547,0.09735784276321631,-0.07833561755522299,0.0
0.028307290819933738,-0.08094212410428639,0.9331275509657878,-0.09363456756931024,0.0
0.003644634438622048,-0.06363472766301938,0.10767598730892707,-0.03997674003673308,0.0
0.008449393375236702,-0.06055059412072293,0.09735784276321631,-0.06575059841494801,0.0
-0.017456296663212075,-0.08342893872812467,0.47912919095451445,-0.11698504618040889,0.0
-0.04075823191625792,-0.04825128673314804,-0.1812320599709742,-0.028859721018315396,0.0
-0.002623442600698293,-0.08281780892422314,0.6648557927773081,-0.12327287372714625,0.0
